name,score,budget_x,original_index,year,revenue_to_budget,lang_Arabic,lang_Basque,"lang_Bokmål, Norwegian, Norwegian Bokmål",lang_Cantonese,"lang_Catalan, Valencian",lang_Central Khmer,lang_Chinese,lang_Czech,lang_Danish,"lang_Dutch, Flemish",lang_Dzongkha,lang_English,lang_Finnish,lang_French,lang_Galician,lang_German,lang_Greek,lang_Gujarati,lang_Hindi,lang_Hungarian,lang_Icelandic,lang_Indonesian,lang_Irish,lang_Italian,lang_Japanese,lang_Kannada,lang_Korean,lang_Latin,lang_Latvian,lang_Macedonian,lang_Malay,lang_Malayalam,lang_No Language,lang_Norwegian,lang_Persian,lang_Polish,lang_Portuguese,lang_Romanian,lang_Russian,"lang_Spanish, Castilian",lang_Swedish,lang_Tagalog,lang_Tamil,lang_Telugu,lang_Thai,lang_Turkish,lang_Ukrainian,lang_Vietnamese,ctr_AR,ctr_AT,ctr_AU,ctr_BE,ctr_BO,ctr_BR,ctr_CA,ctr_CH,ctr_CL,ctr_CN,ctr_CO,ctr_CZ,ctr_DE,ctr_DK,ctr_DO,ctr_ES,ctr_FI,ctr_FR,ctr_GB,ctr_GR,ctr_GT,ctr_HK,ctr_HU,ctr_ID,ctr_IE,ctr_IL,ctr_IN,ctr_IR,ctr_IS,ctr_IT,ctr_JP,ctr_KR,ctr_LV,ctr_MU,ctr_MX,ctr_MY,ctr_NL,ctr_NO,ctr_PE,ctr_PH,ctr_PL,ctr_PR,ctr_PY,ctr_RU,ctr_SE,ctr_SG,ctr_SU,ctr_TH,ctr_TR,ctr_TW,ctr_UA,ctr_US,ctr_UY,ctr_VN,ctr_ZA,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Nan,Romance,Science_Fiction,Thriller,Tv_Movie,War,Western,text_pca_1,text_pca_2,text_pca_3,text_pca_4,text_pca_5,text_pca_6,text_pca_7,text_pca_8,text_pca_9,text_pca_10,text_pca_11,text_pca_12,text_pca_13,text_pca_14,text_pca_15,text_pca_16,text_pca_17,text_pca_18,text_pca_19,text_pca_20,text_pca_21,text_pca_22,text_pca_23,text_pca_24,text_pca_25,text_pca_26,text_pca_27,text_pca_28,text_pca_29,text_pca_30,text_pca_31,text_pca_32,text_pca_33,text_pca_34,text_pca_35,text_pca_36,text_pca_37,text_pca_38,text_pca_39,text_pca_40,text_pca_41,text_pca_42,text_pca_43,text_pca_44,text_pca_45,text_pca_46,text_pca_47,text_pca_48,text_pca_49,text_pca_50,text_pca_51,text_pca_52,text_pca_53,text_pca_54,text_pca_55,text_pca_56,text_pca_57,text_pca_58,text_pca_59,text_pca_60,text_pca_61,text_pca_62,text_pca_63,text_pca_64,text_pca_65,text_pca_66,text_pca_67,text_pca_68,text_pca_69,text_pca_70,text_pca_71,text_pca_72,text_pca_73,text_pca_74,text_pca_75
Cold Pursuit,0.5700000000000001,0.13041485776652362,3144,0.9400000000000048,9.849426954664192e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.031338632,0.41007045,-0.101861075,1.3720664,1.2305427,0.30425954,0.6877598,1.1765586,-0.6987972,-0.16304679,0.29001588,-0.18833101,0.39306554,-0.5149392,0.09732094,0.3029919,0.5734402,-1.1478792,-0.7593538,0.28022963,-0.04863413,-0.57270473,0.80879253,-0.14005998,-0.16319118,0.07126981,0.06286817,-1.7417793,0.5166863,0.29442984,-0.49863395,-0.89081186,-1.117848,1.0751362,-0.911101,-1.2746582,0.23903853,-0.61878973,-0.02731496,0.2117518,-1.0025097,-0.22178693,-0.11533603,0.6980207,-0.7223761,-0.3153079,0.16781501,-1.2337817,-0.855289,-0.9277492,-0.65532106,-0.15010297,-0.18144299,-0.56290066,0.40603632,0.34406003,0.7084265,1.0263287,-0.36444935,-0.047705155,-0.28831616,0.6274672,-0.2975727,1.1246818,0.26499775,-0.40753108,0.8100123,-0.86928153,-0.10680702,1.7650024,0.02408365,0.74383605,0.2047677,0.6357525,-0.028495302
The Killing of a Sacred Deer,0.7000000000000001,0.09260529578221206,3145,0.9000000000000057,1.5550037582677864e-05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.046991408,1.4037668,0.24874999,0.9130714,0.8544574,-0.42632294,0.14210084,-0.1209987,-0.07949,-0.14303932,-0.3190286,0.44923428,1.9526044,-0.43166924,-0.120208256,0.015121659,-1.1775049,-0.76018757,-0.20303437,1.0712364,-0.40698087,-0.36457002,-1.039506,-0.4260465,-0.30908817,0.13366108,2.329277,-0.6223448,-0.5146304,-0.1617389,1.0586079,0.9742837,0.6321013,-0.94625205,1.1474161,-0.15665375,1.0535072,1.9084182,-1.6013668,0.06424591,-0.9442898,0.3009659,-0.12302551,-0.23771426,0.46601355,1.036039,-0.36477748,0.45235303,2.0524464,-0.26692894,-1.5635773,0.5361832,-0.73022294,-0.44496483,0.52571535,0.16634454,0.6341017,-1.8443984,1.1174315,-0.082119726,0.046843413,0.56941885,1.5826902,-0.18408099,-0.36776987,0.966383,0.44827116,0.9861863,1.1403949,-0.07518667,-1.0261652,-0.98966956,-0.07313711,-0.25897074,-0.58379924
The Babadook,0.65,0.0043250121426695294,3146,0.8400000000000034,0.0003532481573914844,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.55842644,1.3453696,0.81583136,2.121731,1.0737207,-1.2471218,-0.27163365,-0.33922175,0.30045483,-0.82631785,-1.0991303,-0.6224489,-0.0050333887,1.1958728,1.2699891,0.7329435,0.8445831,1.2153652,1.5632111,0.21339767,-1.0433156,-0.6584368,1.4475399,0.5523425,0.7792465,0.24241005,0.008759303,-0.15174355,-0.17435028,0.13379525,-0.25062162,-0.087619886,1.0352036,-0.037141778,-0.6978673,-0.8437309,-1.7325759,-0.48976716,-0.4804806,0.8383807,-0.16240199,-0.25097945,1.5713016,0.4508761,-0.33792531,0.743523,0.7565977,-0.59121495,-0.21158254,-1.2436645,-0.3309453,-0.011589102,-0.722071,-1.6360946,-0.1593243,1.0403589,-0.50618315,1.689895,-0.5125432,1.0970672,0.37317586,1.573088,-1.1907084,-0.028527174,-0.10073736,1.0043031,1.3921683,0.13841952,0.7726462,-0.1520725,-0.3184207,-0.27341458,0.61466974,0.095237605,-0.2347683
Dirty Dancing,0.74,0.013020863565004294,3147,0.3200000000000003,0.003376979793276488,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6725327,0.45943692,-0.17089921,-0.81130785,-0.1930004,-1.2672428,0.2981111,-1.101844,-0.334752,0.10442786,0.7244607,1.1158651,-0.65851057,1.1816597,-0.59168315,0.046965797,0.20580494,-0.49410954,0.87042433,0.66066116,-0.71154714,-0.42552242,0.22751434,1.4422611,-0.76062083,1.071713,1.0853069,0.9701198,-1.2186217,0.72187907,1.4148166,0.16157626,-0.45344752,1.2349836,0.38601825,1.6632876,0.6810126,-0.5118254,0.654041,-1.6378615,0.39042106,0.82929665,-1.1888189,-0.91065186,-0.4731622,-0.11390029,1.7551979,-1.5785428,-0.9421068,1.7031069,1.0840319,-0.2804982,-0.5665559,-1.0560482,0.81632763,-0.1873364,0.09691245,-0.00753408,-0.7968139,1.0395285,-1.3643711,-1.0410488,1.5701154,0.08847969,0.1556497,1.3395573,0.4971417,2.2896519,0.63876534,0.57826626,0.8491378,1.0956911,0.4080247,-0.65022874,0.19053803
Jan Dara: The Beginning,0.55,0.27780953937509784,3148,0.8000000000000043,0.0004274853333460141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.053920846,-0.085126854,-0.40303105,3.12357,-0.40226766,-1.0477039,0.1009227,-1.7075098,0.06523252,-0.8263305,0.17753707,-1.1994375,-0.17300473,1.2104049,-0.36084518,1.410288,0.011771613,-0.17513289,-0.16098492,1.534821,-0.61954004,-0.04585317,-1.4000491,-0.19827096,0.041894116,0.084995344,1.34993,-0.22931887,0.11895104,-1.4526759,-1.35053,0.4770249,0.20201962,-0.119081445,1.1711833,-0.5754185,-1.0090032,-0.7937817,-1.04067,-1.2887396,0.936749,-0.02357985,-0.24627867,-0.26322317,0.51915604,-0.8832749,0.14334024,-0.45829275,-0.64185447,-1.0638431,0.5971474,-0.95953226,-0.0132123465,-0.28750622,0.9353927,-0.47020847,0.77936196,-0.092390604,-0.21096715,0.86262435,0.19092536,0.5680457,0.41450724,0.049434185,0.037080448,0.0020071617,0.09970189,0.1550882,-0.20901966,0.55262434,-0.50594866,0.7567746,0.54442596,0.16500609,-0.6818912
Airplane!,0.73,0.007585956426045067,3149,0.1600000000000037,0.0022514962630217133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679836,-1.0644822,0.930031,-0.48982278,-3.088677,3.2348375,0.049340937,-2.194638,2.7270122,-1.3584847,2.4515545,0.7710862,-1.1202649,-0.8759263,2.5284655,-2.0927968,1.158173,-0.7409599,0.31067935,-0.2014052,0.07282271,0.78889906,0.8610765,-0.36317348,-0.7737748,0.8209007,-2.5810962,-0.998431,-2.1825707,1.0862421,-0.54880947,-0.60203177,1.5698022,-0.6607875,-2.0012586,-1.4337739,0.24009219,0.15468664,-2.2132006,-1.3506869,2.6276093,-0.34155264,-1.0997133,2.084078,-1.2653337,1.1553006,-0.5695609,0.6031051,3.019431,-1.7691629,0.7068001,-1.4845513,-1.4859776,-0.9987432,-0.71227914,0.34780118,2.0290852,0.3035661,-2.7945788,0.062801495,1.3054739,-3.4303708,0.983616,0.95326227,0.66951174,0.6882054,-1.7299488,-1.8800595,-1.7956992,-1.7442156,0.7675248,2.8241081,1.7831913,-0.7167475,1.9431194
Captain Underpants: The First Epic Movie,0.62,0.08258767494368242,3150,0.9000000000000057,0.00031412926179856965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5733901,1.2432826,-3.2179966,-0.82956517,0.06477932,1.4345444,0.59272426,-0.77328724,-1.150638,1.5838838,-0.00821937,-1.189295,-0.102813736,-1.2119693,0.49356285,-0.7962095,0.7100729,1.2967124,-1.9918375,0.120198235,-0.48411146,0.8952641,-1.2734979,-0.3555509,1.0114836,1.9197698,1.0831453,0.0049042213,-0.52642226,-0.3762248,-0.27293727,1.076037,0.3263591,-1.4078543,0.17658722,1.229333,0.13490613,0.59733564,-1.8365647,2.3627648,1.7664104,-0.45412228,-1.5880145,-0.9982829,-0.49032432,-1.4744511,0.4713911,0.7932039,-1.6792138,-0.25278768,-2.066378,-0.77622277,0.3480211,-0.07800353,0.34404987,-0.3124014,-0.546921,0.2161601,-2.6284804,-0.20598729,-0.2670653,-0.9722813,0.70851177,0.9103289,-1.1728641,-1.2202415,-1.4487147,-0.35391155,-1.4024624,-1.4280504,-2.4090745,0.09956324,0.1624457,0.8204767,-0.05868749
Containment,0.6,0.33563695133362403,3152,0.8600000000000065,0.0004525614868220532,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-2.4480414,-2.9482152,0.2080912,-1.4535276,-0.8350902,-1.0016598,-0.22493675,0.19204788,0.82688457,0.13763796,-2.4634428,0.9758427,-0.61515105,-0.15086095,0.13436945,1.0985839,0.94360995,-1.1544868,0.32021078,-0.71071845,-0.022481663,0.21493816,0.019656,-0.23255748,0.68639,0.8307886,1.1293961,-0.03974129,0.48726195,2.1677976,1.2190245,-1.1411792,0.6763744,-0.50498134,1.6258116,0.13493967,0.45195863,0.80235463,-0.18941405,0.3785592,0.46723017,-1.0755898,1.4930217,-1.3679075,1.2415931,0.5431871,0.77418125,1.1313338,-0.55083895,0.3718263,-0.1893791,-1.8577068,-0.8920765,-1.3247888,-0.538677,1.7305764,0.14746518,-0.69340163,1.7005721,1.1415327,-0.55458426,1.0543118,-2.125859,-0.20198269,0.754427,1.417871,-0.6496938,-1.8039532,-1.7367607,-0.1244802,-0.9898437,-1.2237922,-1.4875766,1.8296041,-0.1832686
Rock Dog 2: Rock Around the Park,0.67,0.2325911119789571,3153,0.980000000000004,0.0005387361778854293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.21771674,0.48418367,-2.3699954,-1.0443736,-0.43573382,0.19908042,-1.3645105,0.23449549,-0.88750046,1.8755769,-0.13283621,-1.9255024,-0.6230179,0.46979412,-1.7733791,-0.6369327,-0.2054561,-1.6339347,2.02671,-0.54968804,0.509324,-0.5555001,-0.17989849,5.020338,-1.561184,-1.6634974,0.11602001,0.68650794,-0.93174547,2.107828,2.9483862,0.9343507,2.75458,-0.3777398,-0.5646193,1.0201911,-1.2425901,-0.92248374,1.7571747,-4.1911225,-0.07298549,2.1557107,-0.24441038,0.9572822,-4.973714,-1.5790851,1.2682943,-1.503795,-2.8383093,4.9055686,0.61680555,1.9201591,1.0398179,-2.6041467,0.98574936,2.334816,4.7098055,0.924075,-0.7043008,1.0297273,-1.3844978,0.16912517,0.54057264,-1.7270856,-0.5086673,-0.32573363,0.5860498,-0.47069237,1.5938256,1.0087032,1.6843001,0.96327704,3.99107,0.9045304,-2.26928
Crystal Skulls,0.5,0.355637409604994,3154,0.8400000000000034,0.0003646802583038861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0.39895484,-0.8617523,0.76821077,-0.58489734,-0.83753395,0.31654495,-1.0634239,0.94618714,0.23767202,-0.5410485,0.04806866,-0.73215073,0.58212006,1.5235246,-0.09706554,-0.30058426,-1.6791908,0.82261705,-0.19934283,0.907322,-0.4836914,0.028441021,-0.5876357,-0.08148172,0.41236842,1.1751348,0.9414225,-0.28928304,0.35102645,-1.164963,0.5556227,1.3802258,-1.1822789,0.6470672,-0.33741698,1.9195031,0.66403526,0.3306501,-0.39804053,-0.04249448,-0.5874982,1.1720285,0.13416468,-0.40086097,-0.53799504,-0.98874104,-0.35927138,0.26378515,0.4112532,0.02407264,-0.48238674,-0.3752841,0.44814798,0.21466407,-1.8231401,1.2373453,0.042626813,0.19523986,2.394104,0.65113306,-0.7274513,1.4884837,-1.7051966,-0.5907129,1.1241741,0.86998606,0.063990794,1.1222782,0.50733227,0.09475053,-0.735832,-0.56344277,0.47294638,-1.6185855,0.74923366
Exorcist II: The Heretic,0.45,0.030412566409673825,3155,0.10000000000000142,0.00016867106638170806,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.5228481,0.038693644,-0.322808,-0.32319754,0.96359885,-0.44656336,-0.96218294,-0.1583477,0.68573695,-0.3935376,-0.24414095,-0.6942847,-0.555197,-1.0478331,0.2157413,0.48041973,0.47038126,2.1715002,-0.5076834,1.3504748,0.47210836,-0.6003205,1.1363169,-0.30282444,-0.33844042,0.2472331,-0.24359606,-0.11290963,0.24626248,-0.2435422,0.79432756,-0.34610808,-0.19991738,-0.2621288,0.7095122,1.2503334,-0.5604799,0.07696716,0.30605775,-0.6526305,-1.0609064,-1.9097916,1.411009,0.1895216,0.21387051,-0.87311566,0.5717522,2.421506,0.53333306,1.0831828,0.25539857,0.5786746,1.240831,-0.5887771,-1.7450356,0.53777415,1.2640764,-1.0648327,2.6337037,0.03946254,2.1618161,-0.92303306,0.26914415,-0.08855981,-0.48754188,0.26734003,-0.9998805,-0.5411715,1.0930669,-0.72553754,2.059443,-1.3402231,-0.069988534,0.2608225,-0.94818264
Contraband,0.63,0.05432615782109443,3157,0.8000000000000043,0.00037166916719079613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.68732345,0.74880517,-0.57177955,0.60701483,-0.27940848,0.12714384,0.37005812,0.4755198,-0.5400282,-1.2236781,-0.46327794,0.083075374,-0.8762075,-1.5434061,0.7804136,1.4032651,0.37037164,0.32405883,-0.51509756,-0.6698137,-1.1238277,1.4448668,-0.5610181,-0.38595703,-0.66710883,-0.14449649,1.5758982,-0.20571433,0.50942034,-0.2152677,-1.5557851,-1.5676286,-1.5260597,0.07900778,-1.0570228,-0.5662321,0.0065764743,-0.07322371,0.06559849,0.56355447,0.1015873,-0.9463982,-1.901553,1.0630939,0.027170371,0.34900656,-0.6735681,-0.50551236,-0.71263736,1.3679355,-0.5568426,-0.7834327,0.7134431,-0.03675941,-1.2762661,1.2992394,-0.04733087,0.7495686,-0.52598023,-0.6753307,1.7672826,-1.538675,0.62852275,-1.4131975,-0.58889574,-1.0435606,0.6252299,0.81012034,1.3184351,0.19046374,0.8957563,-0.8308418,1.4472785,-0.9407234,0.7056372
Remember the Titans,0.76,0.06519597209901289,3158,0.5800000000000054,0.00043047699124891135,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3816281,-0.47456905,-0.77791154,0.85998666,-0.74334586,0.3035562,1.1943803,-0.04101117,-1.7204202,-1.3358282,-0.41589135,-1.0117719,0.3978172,-0.2758013,-2.0996702,-1.269362,-2.044443,-1.8721352,-1.3787428,1.0875615,0.63759905,0.65283364,0.8463995,-1.23117,0.56872636,-0.10429622,0.074751824,-0.13935585,-1.183271,0.24030158,0.47718427,2.0465922,-0.4477151,-0.35924274,-2.3780496,0.9797314,2.0777895,0.01834845,1.2628791,1.3699325,0.023584286,-0.07655926,-0.6664241,-0.046737004,0.9691762,-0.7025266,0.871001,-1.7392994,0.10694607,0.86209744,-0.20194082,2.032593,0.8569458,2.6229136,-0.6976376,-1.5799352,-0.4036954,0.051266268,-0.43614718,0.61884433,-1.6097474,1.7113986,0.7705936,0.3269338,-0.38617617,1.0390356,-0.067625806,0.4640616,0.6030732,-1.1697795,1.1575259,1.596657,0.20762861,1.2111872,-0.7680049
The Crow,0.75,0.049978232109927044,3159,0.44000000000000483,0.00020810557544387174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.40534475,0.9798446,-0.7751462,0.34970635,-0.0066926805,0.48961502,-0.21103872,0.6461999,-0.23182312,-2.1197443,-1.8368524,-1.1986116,0.2084445,0.82445145,0.3606002,-0.24685887,-1.4495369,-0.23941049,-0.8863435,-0.07128124,-3.29106,2.1347158,0.8838353,-0.73316103,1.1290841,-1.4172219,2.0685124,-0.005733134,1.313858,0.7471561,-0.6596276,-1.1721638,-0.2968608,-1.2847941,-0.63852286,-0.43119988,0.96383923,-2.1039891,0.12519646,1.1162739,1.0495112,-0.24413344,-0.9111194,-0.7220415,0.212377,-1.1836547,-1.1510357,-1.1932237,-0.080430664,2.033375,-0.0507186,0.4737805,0.56431526,-2.4652498,-0.754349,1.305338,-0.052642167,0.71812105,0.117950134,-1.2994239,0.20267731,-0.52695656,-0.55053127,-0.37938532,-1.5307539,-0.112462826,-0.03127394,-1.8436561,0.8011737,1.133545,0.33621097,1.7387875,0.58069605,0.9428204,-0.4223087
Mad Max 2,0.74,0.0043250121426695294,3160,0.17999999999999972,0.001161475324645801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.3039291,-0.07645791,0.49107823,-0.08185083,0.6311771,0.80326694,0.840706,0.15206218,-0.3837689,-1.3890128,-0.25823843,-1.5756983,-0.17583321,0.5154332,-0.12660708,-0.22997479,-1.1486617,-1.0377468,-0.3490247,0.015330092,1.8576411,0.35824537,2.547084,-0.9673498,-0.73275167,1.5746847,1.7967477,0.07180702,0.046549257,-0.24181356,0.42349383,-0.6700026,0.262132,0.10760851,0.047596216,-0.574858,1.0841788,-0.3380656,-0.5274991,-1.235389,-1.0893061,-0.4393648,0.300721,-0.15971999,-0.124788664,-0.58484066,-0.7433361,0.6061585,0.57518166,-0.7654475,0.6863097,-0.19226007,0.31924924,0.51818174,1.4333341,-1.0513923,-0.7292256,1.2907865,-1.004043,-1.3607682,0.40052733,1.1762651,-0.26848662,-0.51280886,1.0146792,-0.7074536,-0.807606,0.17110144,0.35363314,0.027243877,-0.19067585,-0.36920068,-0.89498895,-0.35924265,0.32313907
Night of the Living Dead,0.68,0.00910773042495365,3161,0.36000000000000654,0.00013116861268559635,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.197203,-1.560393,1.4714116,-0.41846675,1.0934306,-1.0677094,0.32129923,-0.69887006,-0.87122357,0.39263487,-0.40943006,-0.26308993,-0.38494325,-0.20883045,-0.086388245,0.5270973,-0.4440079,-0.71546215,0.48749492,-0.84365284,0.74880123,2.2822368,2.1619577,0.7718744,0.548279,0.91693544,-1.2793976,-0.017805938,0.44565853,2.2141578,-0.10099586,-0.840097,-1.6120977,-0.72204566,0.28367108,-1.3245801,1.1067388,-0.89511514,-1.274167,-2.7582467,0.70939314,1.884919,-0.012946346,-1.0740148,2.8780348,1.0817538,0.797999,1.3396194,-0.2773826,-0.8103806,-2.1247287,-0.24859859,1.2787552,0.6076455,0.1828927,-0.6749823,-0.50114137,-0.7367188,0.36446992,0.15828645,-1.6897285,0.0790913,0.0036630456,-1.1190932,1.2301013,-0.5204121,0.015180532,1.4115546,0.14029962,0.9023468,-0.52667314,0.5367172,1.4070386,-0.2915905,0.06510041
